Código Provincia	Código Departamento	Departamento	Código Localidad	Localidad
86	86077	General Taboada	86077010	Añatuya
86	86077	General Taboada	86077020	Averías
86	86077	General Taboada	86077040	La Nena
86	86077	General Taboada	86077050	Los Juríes
86	86077	General Taboada	86077030	Tacañitas
86	86077	General Taboada	86077060	Tomás Young
86	86084	Guasayán	86084004	Doña Luisa
86	86084	Guasayán	86084006	Guampacha
86	86084	Guasayán	86084010	Lavalle
86	86084	Guasayán	86084020	San Pedro
86	86084	Guasayán	86084030	Villa Guasayán
86	86091	Jiménez	86091005	El Arenal
86	86091	Jiménez	86091008	El Bagual
86	86091	Jiménez	86091010	El Bobadal
86	86091	Jiménez	86091020	El Charco
86	86091	Jiménez	86091023	El Churqui
86	86091	Jiménez	86091026	El Palomar
86	86091	Jiménez	86091030	El Rincón
86	86091	Jiménez	86091040	Gramilla
86	86091	Jiménez	86091050	Isca Yacu
86	86091	Jiménez	86091060	Isca Yacu Semaul
86	86091	Jiménez	86091070	Pozo Hondo
86	86091	Jiménez	86091076	San Félix
86	86091	Jiménez	86091080	San Pedro
86	86091	Jiménez	86091090	Tres Cruces
86	86098	Juan Felipe Ibarra	86098010	El Colorado
86	86098	Juan Felipe Ibarra	86098020	El Cuadrado
86	86098	Juan Felipe Ibarra	86098035	Pozo del Toba
86	86098	Juan Felipe Ibarra	86098040	Suncho Corral
86	86098	Juan Felipe Ibarra	86098050	Vilelas
86	86098	Juan Felipe Ibarra	86098030	Villa Matará
86	86098	Juan Felipe Ibarra	86098060	Yuchán
86	86105	Loreto	86105010	Villa San Martín
86	86112	Mitre	86112010	Villa Unión
86	86119	Moreno	86119010	Aerolito
86	86119	Moreno	86119020	Alhuampa
86	86119	Moreno	86119021	Amamá
86	86119	Moreno	86119023	Cejolao
86	86119	Moreno	86119025	Granadero Gatica
86	86119	Moreno	86119030	Hasse
86	86119	Moreno	86119040	Hernán Mejía Miraval
86	86119	Moreno	86119050	Las Tinajas
86	86119	Moreno	86119060	Libertad
86	86119	Moreno	86119070	Lilo Viejo
86	86119	Moreno	86119080	Patay
86	86119	Moreno	86119090	Pueblo Pablo Torelo
86	86119	Moreno	86119100	Quimilí
86	86119	Moreno	86119110	Roversi
86	86119	Moreno	86119120	Tintina
86	86119	Moreno	86119125	Villa Brana
86	86119	Moreno	86119130	Weisburd
86	86126	Ojo de Agua	86126005	Ambargasta
86	86126	Ojo de Agua	86126010	El 49
86	86126	Ojo de Agua	86126020	Sol de Julio
86	86126	Ojo de Agua	86126030	Villa Ojo de Agua
86	86133	Pellegrini	86133005	Agua Amarga
86	86133	Pellegrini	86133006	Ahí Veremos
86	86133	Pellegrini	86133008	Balde
86	86133	Pellegrini	86133010	El Mojón
86	86133	Pellegrini	86133013	El Quemado
86	86133	Pellegrini	86133015	El Remate
86	86133	Pellegrini	86133017	La Fragua
86	86133	Pellegrini	86133020	Las Delicias
86	86133	Pellegrini	86133030	Nueva Esperanza
86	86133	Pellegrini	86133040	Pozo Betbeder
86	86133	Pellegrini	86133045	Quebracho Coto
86	86133	Pellegrini	86133050	Rapelli
86	86133	Pellegrini	86133060	Santo Domingo
86	86140	Quebrachos	86140010	Ramírez de Velazco
86	86140	Quebrachos	86140020	Sumampa
86	86140	Quebrachos	86140030	Sumampa Viejo
86	86140	Quebrachos	86140040	Villa Quebrachos
86	86147	Río Hondo	86147007	Cañada de la Costa
86	86147	Río Hondo	86147020	Chauchillas
86	86147	Río Hondo	86147030	Colonia Tinco
86	86147	Río Hondo	86147040	El Charco
86	86147	Río Hondo	86147120	El Sauzal
86	86147	Río Hondo	86147050	Gramilla
86	86147	Río Hondo	86147060	La Nueva Donosa
86	86147	Río Hondo	86147070	Los Miranda
86	86147	Río Hondo	86147080	Los Núñez
86	86147	Río Hondo	86147090	Mansupa
86	86147	Río Hondo	86147095	Pérez de Zurita
86	86147	Río Hondo	86147100	Pozuelos
86	86147	Río Hondo	86147105	Puesto La Soledad
86	86147	Río Hondo	86147110	Rodeo de Valdez
86	86147	Río Hondo	86147126	Sotelos
86	86147	Río Hondo	86147130	Termas de Río Hondo
86	86147	Río Hondo	86147123	San Pablo
86	86147	Río Hondo	86147140	Villa Jiménez
86	86147	Río Hondo	86147150	Villa Río Hondo
86	86147	Río Hondo	86147160	Villa Turística del Embalse
86	86147	Río Hondo	86147170	Vinará
86	86154	Rivadavia	86154010	Colonia Alpina
86	86154	Rivadavia	86154020	Palo Negro
86	86154	Rivadavia	86154030	Selva
86	86161	Robles	86161010	Beltrán
86	86161	Robles	86161020	Colonia El Simbolar
86	86161	Robles	86161030	Fernández
86	86161	Robles	86161040	Ingeniero Forres
86	86161	Robles	86161043	Los Pereyra
86	86161	Robles	86161045	Los Romanos
86	86161	Robles	86161048	Villa Robles
86	86161	Robles	86161050	Vilmer
86	86168	Salavina	86168010	Chilca Juliana
86	86168	Salavina	86168020	Los Telares
86	86168	Salavina	86168030	Villa Salavina
86	86175	San Martín	86175010	Brea Pozo
86	86175	San Martín	86175020	Estación Robles
86	86175	San Martín	86175030	Estación Taboada
86	86175	San Martín	86175040	Villa Nueva
86	86182	Sarmiento	86182010	Garza
86	86189	Silípica	86189010	Árraga
86	86189	Silípica	86189020	Nueva Francia
86	86189	Silípica	86189030	Simbol
86	86189	Silípica	86189040	Sumamao
86	86189	Silípica	86189050	Villa Silípica
90	90007	Burruyacú	90007010	Barrio San Jorge
90	90007	Burruyacú	90007011	Barrio San Martín
90	90007	Burruyacú	90007013	Boca del Tigre
90	90007	Burruyacú	90007018	El Cajón
90	90007	Burruyacú	90007020	El Chañar
90	90007	Burruyacú	90007030	El Naranjo
90	90007	Burruyacú	90007033	El Puestito
90	90007	Burruyacú	90007035	El Rodeo
90	90007	Burruyacú	90007037	El Timbó
90	90007	Burruyacú	90007040	Garmendia
90	90007	Burruyacú	90007043	La Angostura
90	90007	Burruyacú	90007060	Macomitas
90	90007	Burruyacú	90007045	La Cañada
90	90007	Burruyacú	90007047	La Cruz
90	90007	Burruyacú	90007050	La Ramada
90	90007	Burruyacú	90007053	La Ramada de Abajo
90	90007	Burruyacú	90007055	La Salina
90	90007	Burruyacú	90007065	Paso de las Lanzas
90	90007	Burruyacú	90007070	Gobernador Piedrabuena
90	90007	Burruyacú	90007075	Río Nío
90	90007	Burruyacú	90007080	7 de Abril
90	90007	Burruyacú	90007085	Taruca Pampa
90	90007	Burruyacú	90007087	Timbó Nuevo
90	90007	Burruyacú	90007088	Timbó Viejo
90	90007	Burruyacú	90007090	Villa Benjamín Aráoz
90	90007	Burruyacú	90007100	Villa Burruyacú
90	90007	Burruyacú	90007110	Villa Padre Monti
90	90084	Capital	90084010	San Miguel de Tucumán
90	90021	Chicligasta	90021020	Alto Verde
90	90021	Chicligasta	90021030	Arcadia
90	90021	Chicligasta	90021050	Concepción
90	90021	Chicligasta	90021057	Gastonilla
90	90021	Chicligasta	90021070	La Trinidad
90	90021	Chicligasta	90021080	Medina
90	90021	Chicligasta	90021010	Alpachiri
90	90021	Chicligasta	90021045	Barrio Santa Emilia
90	90021	Chicligasta	90021053	El Molino
90	90021	Chicligasta	90021055	Gastona Norte
90	90021	Chicligasta	90021056	Gastona Sud
90	90021	Chicligasta	90021060	Iltico
90	90021	Chicligasta	90021073	Los Guchea
90	90014	Cruz Alta	90014010	Alderetes
90	90014	Cruz Alta	90014020	Banda del Río Salí
90	90014	Cruz Alta	90014130	San Andrés
90	90014	Cruz Alta	90014040	Colombres
90	90014	Cruz Alta	90014060	Delfín Gallo
90	90014	Cruz Alta	90014080	La Florida
90	90014	Cruz Alta	90014035	Boca del Tigre
90	90014	Cruz Alta	90014015	Bajo Grande
90	90014	Cruz Alta	90014050	Colonia Mayo - Barrio La Milagrosa
90	90014	Cruz Alta	90014070	El Bracho
90	90014	Cruz Alta	90014073	El Cevilar
90	90014	Cruz Alta	90014074	El Empalme
90	90014	Cruz Alta	90014075	El Empalme
90	90014	Cruz Alta	90014077	El Naranjito
90	90014	Cruz Alta	90014090	Las Cejas
90	90014	Cruz Alta	90014093	Las Piedritas
90	90014	Cruz Alta	90014095	Los Bulacio
90	90014	Cruz Alta	90014097	Los Pereyra
90	90014	Cruz Alta	90014100	Los Ralos
90	90014	Cruz Alta	90014105	Los Villagra
90	90014	Cruz Alta	90014110	Pacará
90	90014	Cruz Alta	90014120	Ranchillos
90	90028	Famaillá	90028020	Campo de Herrera
90	90028	Famaillá	90028030	Famaillá
90	90028	Famaillá	90028040	Ingenio Fronterita
90	90028	Famaillá	90028060	Los Laureles Sur
90	90028	Famaillá	90028070	Padilla
90	90028	Famaillá	90028080	San Gabriel
90	90035	Graneros	90035010	Graneros
90	90035	Graneros	90035017	La Cañada
90	90035	Graneros	90035020	Lamadrid
90	90035	Graneros	90035030	Taco Ralo
90	90042	Juan Bautista Alberdi	90042010	Juan Bautista Alberdi
90	90042	Juan Bautista Alberdi	90042020	Villa Belgrano
90	90049	La Cocha	90049001	Alto de la Cocha
90	90049	La Cocha	90049010	La Cocha
90	90049	La Cocha	90049003	Domingo Millán
90	90049	La Cocha	90049004	El Corralito
90	90049	La Cocha	90049005	El Sacrificio
90	90049	La Cocha	90049006	Huasa Pampa Norte
90	90049	La Cocha	90049007	Huasa Pampa Sur
90	90049	La Cocha	90049013	Los Pizarros
90	90049	La Cocha	90049016	Rumi Punco
90	90049	La Cocha	90049020	San José de la Cocha
90	90049	La Cocha	90049030	Yánima
90	90056	Leales	90056010	Bella Vista
90	90056	Leales	90056013	Cruce Río Colorado
90	90056	Leales	90056016	El Porvenir
90	90056	Leales	90056018	Esquina
90	90056	Leales	90056020	Estación Aráoz
90	90056	Leales	90056025	Las Talas
90	90056	Leales	90056027	Los Gómez
90	90056	Leales	90056030	Los Puestos
90	90056	Leales	90056032	Los Romano
90	90056	Leales	90056034	Los Sueldos
90	90056	Leales	90056038	Mancopa
90	90056	Leales	90056040	Manuel García Fernández
90	90056	Leales	90056060	Río Colorado
90	90056	Leales	90056065	San José de Buena Vista
90	90056	Leales	90056067	San Ramón
90	90056	Leales	90056070	Santa Rosa de Leales
90	90056	Leales	90056075	Tacanas
90	90056	Leales	90056090	Villa de Leales
90	90056	Leales	90056080	Villa Fiad - Ingenio Leales
90	90056	Leales	90056100	Villa Regina
90	90063	Lules	90063010	Barrio San Felipe
90	90063	Lules	90063020	El Manantial
90	90063	Lules	90063045	Los Aguirre
90	90063	Lules	90063030	San Pablo
90	90063	Lules	90063090	Yerba Buena
90	90063	Lules	90063040	La Reducción
90	90063	Lules	90063050	San Isidro de Lules
90	90063	Lules	90063080	Villa Nougués
90	90070	Monteros	90070050	Río Seco
90	90070	Monteros	90070100	Villa Quinteros
90	90070	Monteros	90070080	Soldado Maldonado
90	90070	Monteros	90070028	Los Sosa
90	90070	Monteros	90070010	Acheral
90	90070	Monteros	90070015	Amberes
90	90070	Monteros	90070020	Capitán Cáceres
90	90070	Monteros	90070023	El Cercado
90	90070	Monteros	90070025	Los Costilla
90	90070	Monteros	90070030	Monteros
90	90070	Monteros	90070040	Pueblo Independencia
90	90070	Monteros	90070060	Santa Lucía
90	90070	Monteros	90070070	Sargento Moya
90	90070	Monteros	90070090	Teniente Berdina
90	90070	Monteros	90070110	Zavalía
90	90077	Río Chico	90077010	Aguilares
90	90077	Río Chico	90077020	Los Sarmiento
90	90077	Río Chico	90077011	Colonia 1
90	90077	Río Chico	90077013	Colonia 6
90	90077	Río Chico	90077014	Colonia 10
90	90077	Río Chico	90077015	Colonia 14
90	90077	Río Chico	90077016	Colonia 17
90	90077	Río Chico	90077018	El Polear
90	90077	Río Chico	90077019	La Tipa
90	90077	Río Chico	90077025	Monte Bello
90	90077	Río Chico	90077030	Río Chico
90	90077	Río Chico	90077040	Santa Ana
90	90077	Río Chico	90077050	Villa Clodomiro Hileret
90	90091	Simoca	90091010	Atahona
90	90091	Simoca	90091017	Manuela Pedraza
90	90091	Simoca	90091020	Monteagudo
90	90091	Simoca	90091030	Nueva Trinidad
90	90091	Simoca	90091037	San Pedro Mártir
90	90091	Simoca	90091040	Santa Cruz
90	90091	Simoca	90091050	Simoca
90	90091	Simoca	90091060	Villa Chicligasta
90	90098	Tafí del Valle	90098010	Amaicha del Valle
90	90098	Tafí del Valle	90098013	Ampimpa
90	90098	Tafí del Valle	90098015	Barrio Malvinas
90	90098	Tafí del Valle	90098020	Colalao del Valle
90	90098	Tafí del Valle	90098030	El Mollar
90	90098	Tafí del Valle	90098032	El Rodeo
90	90098	Tafí del Valle	90098037	Las Carreras
90	90098	Tafí del Valle	90098036	Las Siringuillas
90	90098	Tafí del Valle	90098038	Los Zazos
90	90098	Tafí del Valle	90098035	La Costa
90	90098	Tafí del Valle	90098040	Tafí del Valle
90	90105	Tafí Viejo	90105075	La Esperanza
90	90105	Tafí Viejo	90105100	Las Talitas
90	90105	Tafí Viejo	90105030	Los Nogales
90	90105	Tafí Viejo	90105080	Tafí Viejo
90	90105	Tafí Viejo	90105070	El Cadillal
90	90105	Tafí Viejo	90105045	Barrio Santa Rita
90	90105	Tafí Viejo	90105072	El Siambón
90	90105	Tafí Viejo	90105074	La Tuquita
90	90105	Tafí Viejo	90105078	Raco
90	90105	Tafí Viejo	90105079	San Javier
90	90112	Trancas	90112005	Benjamín Paz
90	90112	Trancas	90112010	Choromoro
90	90112	Trancas	90112013	Chuscha
90	90112	Trancas	90112020	San Pedro de Colalao
90	90112	Trancas	90112025	Tapia
90	90112	Trancas	90112030	Villa de Trancas
90	90112	Trancas	90112040	Vipos
90	90119	Yerba Buena	90119020	Cevil Redondo
90	90119	Yerba Buena	90119030	Yerba Buena
90	90119	Yerba Buena	90119025	Villa San Javier
94	94008	Río Grande	94008003	Country Club San Justo
94	94008	Río Grande	94008010	Río Grande
94	94011	Tolhuin	94011010	Tolhuin
94	94015	Ushuaia	94015010	Laguna Escondida
94	94015	Ushuaia	94015015	Puerto Almanza
94	94015	Ushuaia	94015020	Ushuaia
94	94021	Islas del Atlántico Sur	94021010	Bahía Fox
94	94021	Islas del Atlántico Sur	94021020	Brazo Norte
94	94021	Islas del Atlántico Sur	94021030	Chartres
94	94021	Islas del Atlántico Sur	94021040	Grytviken
94	94021	Islas del Atlántico Sur	94021050	Monte Agradable
94	94021	Islas del Atlántico Sur	94021060	Pradera del Ganso
94	94021	Islas del Atlántico Sur	94021070	Puerto Argentino
94	94021	Islas del Atlántico Sur	94021080	Puerto Mitre
